latitud,longitud
-37.84252323,-56.66794722,,-1.35555168,-14.77232226,,,-39.19807491,-71.44026948
-37.84065422,-56.66002302,,-1.351748968,-14.77904103,,,-39.19240319,-71.43906405
-37.83878522,-56.65209882,,-1.347946256,-14.78575979,,,-39.18673147,-71.43785862
-37.83691621,-56.64417463,,-1.344143544,-14.79247856,,,-39.18105975,-71.43665318
-37.8350472,-56.63625043,,-1.340340832,-14.79919732,,,-39.17538803,-71.43544775
-37.8331782,-56.62832623,,-1.33653812,-14.80591609,,,-39.16971632,-71.43424232
-37.83130919,-56.62040203,,-1.332735408,-14.81263486,,,-39.1640446,-71.43303689
-37.82944018,-56.61247783,,-1.328932696,-14.81935362,,,-39.15837288,-71.43183146
-37.82757117,-56.60455364,,-1.325129984,-14.82607239,,,-39.15270116,-71.43062602
-37.82570217,-56.59662944,,-1.321327272,-14.83279115,,,-39.14702944,-71.42942059
-37.82383316,-56.58870524,,-1.31752456,-14.83950992,,,-39.14135772,-71.42821516
-37.82196415,-56.58078104,,-1.313721848,-14.84622869,,,-39.135686,-71.42700973
-37.82009515,-56.57285684,,-1.309919136,-14.85294745,,,-39.13001428,-71.4258043
-37.81822614,-56.56493265,,-1.306116424,-14.85966622,,,-39.12434256,-71.42459886
-37.81635713,-56.55700845,,-1.302313712,-14.86638498,,,-39.11867084,-71.42339343
-37.81448813,-56.54908425,,-1.298511,-14.87310375,,,-39.11299913,-71.422188
-37.81261912,-56.54116005,,-1.294708288,-14.87982252,,,-39.10732741,-71.42098257
-37.81075011,-56.53323585,,-1.290905576,-14.88654128,,,-39.10165569,-71.41977714
-37.8088811,-56.52531166,,-1.287102864,-14.89326005,,,-39.09598397,-71.4185717
-37.8070121,-56.51738746,,-1.283300152,-14.89997881,,,-39.09031225,-71.41736627
-37.80514309,-56.50946326,,-1.27949744,-14.90669758,,,-39.08464053,-71.41616084
-37.80327408,-56.50153906,,-1.275694728,-14.91341635,,,-39.07896881,-71.41495541
-37.80140508,-56.49361486,,-1.271892016,-14.92013511,,,-39.07329709,-71.41374998
-37.79953607,-56.48569067,,-1.268089304,-14.92685388,,,-39.06762537,-71.41254454
-37.79766706,-56.47776647,,-1.264286592,-14.93357264,,,-39.06195365,-71.41133911
-37.79579806,-56.46984227,,-1.26048388,-14.94029141,,,-39.05628194,-71.41013368
-37.79392905,-56.46191807,,-1.256681168,-14.94701018,,,-39.05061022,-71.40892825
-37.79206004,-56.45399387,,-1.252878456,-14.95372894,,,-39.0449385,-71.40772282
-37.79019103,-56.44606968,,-1.249075744,-14.96044771,,,-39.03926678,-71.40651738
-37.78832203,-56.43814548,,-1.245273032,-14.96716647,,,-39.03359506,-71.40531195
-37.78645302,-56.43022128,,-1.24147032,-14.97388524,,,-39.02792334,-71.40410652
-37.78458401,-56.42229708,,-1.237667608,-14.98060401,,,-39.02225162,-71.40290109
-37.78271501,-56.41437288,,-1.233864896,-14.98732277,,,-39.0165799,-71.40169566
-37.780846,-56.40644869,,-1.230062184,-14.99404154,,,-39.01090818,-71.40049022
-37.77897699,-56.39852449,,-1.226259472,-15.0007603,,,-39.00523646,-71.39928479
-37.77710799,-56.39060029,,-1.22245676,-15.00747907,,,-38.99956475,-71.39807936
-37.77523898,-56.38267609,,-1.218654048,-15.01419784,,,-38.99389303,-71.39687393
-37.77336997,-56.37475189,,-1.214851336,-15.0209166,,,-38.98822131,-71.3956685
-37.77150096,-56.3668277,,-1.211048624,-15.02763537,,,-38.98254959,-71.39446306
-37.76963196,-56.3589035,,-1.207245912,-15.03435413,,,-38.97687787,-71.39325763
-37.76776295,-56.3509793,,-1.2034432,-15.0410729,,,-38.97120615,-71.3920522
-37.76589394,-56.3430551,,-1.199640488,-15.04779167,,,-38.96553443,-71.39084677
-37.76402494,-56.3351309,,-1.195837776,-15.05451043,,,-38.95986271,-71.38964134
-37.76215593,-56.32720671,,-1.192035064,-15.0612292,,,-38.95419099,-71.3884359
-37.76028692,-56.31928251,,-1.188232352,-15.06794796,,,-38.94851927,-71.38723047
-37.75841791,-56.31135831,,-1.18442964,-15.07466673,,,-38.94284755,-71.38602504
-37.75654891,-56.30343411,,-1.180626928,-15.0813855,,,-38.93717584,-71.38481961
-37.7546799,-56.29550991,,-1.176824216,-15.08810426,,,-38.93150412,-71.38361418
-37.75281089,-56.28758572,,-1.173021504,-15.09482303,,,-38.9258324,-71.38240874
-37.75094189,-56.27966152,,-1.169218792,-15.10154179,,,-38.92016068,-71.38120331
-37.74907288,-56.27173732,,-1.16541608,-15.10826056,,,-38.91448896,-71.37999788
-37.74720387,-56.26381312,,-1.161613368,-15.11497933,,,-38.90881724,-71.37879245
-37.74533487,-56.25588892,,-1.157810656,-15.12169809,,,-38.90314552,-71.37758702
-37.74346586,-56.24796473,,-1.154007944,-15.12841686,,,-38.8974738,-71.37638158
-37.74159685,-56.24004053,,-1.150205232,-15.13513562,,,-38.89180208,-71.37517615
-37.73972785,-56.23211633,,-1.14640252,-15.14185439,,,-38.88613037,-71.37397072
-37.73785884,-56.22419213,,-1.142599808,-15.14857316,,,-38.88045865,-71.37276529
-37.73598983,-56.21626793,,-1.138797096,-15.15529192,,,-38.87478693,-71.37155986
-37.73412082,-56.20834374,,-1.134994384,-15.16201069,,,-38.86911521,-71.37035442
-37.73225182,-56.20041954,,-1.131191672,-15.16872945,,,-38.86344349,-71.36914899
-37.73038281,-56.19249534,,-1.12738896,-15.17544822,,,-38.85777177,-71.36794356
-37.7285138,-56.18457114,,-1.123586248,-15.18216699,,,-38.85210005,-71.36673813
-37.7266448,-56.17664694,,-1.119783536,-15.18888575,,,-38.84642833,-71.3655327
-37.72477579,-56.16872275,,-1.115980824,-15.19560452,,,-38.84075661,-71.36432726
-37.72290678,-56.16079855,,-1.112178112,-15.20232328,,,-38.83508489,-71.36312183
-37.72103778,-56.15287435,,-1.1083754,-15.20904205,,,-38.82941318,-71.3619164
-37.71916877,-56.14495015,,-1.104572688,-15.21576082,,,-38.82374146,-71.36071097
-37.71729976,-56.13702595,,-1.100769976,-15.22247958,,,-38.81806974,-71.35950554
-37.71543075,-56.12910176,,-1.096967264,-15.22919835,,,-38.81239802,-71.3583001
-37.71356175,-56.12117756,,-1.093164552,-15.23591711,,,-38.8067263,-71.35709467
-37.71169274,-56.11325336,,-1.08936184,-15.24263588,,,-38.80105458,-71.35588924
-37.70982373,-56.10532916,,-1.085559128,-15.24935465,,,-38.79538286,-71.35468381
-37.70795473,-56.09740496,,-1.081756416,-15.25607341,,,-38.78971114,-71.35347838
-37.70608572,-56.08948077,,-1.077953704,-15.26279218,,,-38.78403942,-71.35227294
-37.70421671,-56.08155657,,-1.074150992,-15.26951094,,,-38.7783677,-71.35106751
-37.7023477,-56.07363237,,-1.07034828,-15.27622971,,,-38.77269598,-71.34986208
-37.7004787,-56.06570817,,-1.066545568,-15.28294848,,,-38.76702427,-71.34865665
-37.69860969,-56.05778397,,-1.062742856,-15.28966724,,,-38.76135255,-71.34745122
-37.69674068,-56.04985978,,-1.058940144,-15.29638601,,,-38.75568083,-71.34624578
-37.69487168,-56.04193558,,-1.055137432,-15.30310477,,,-38.75000911,-71.34504035
-37.69300267,-56.03401138,,-1.05133472,-15.30982354,,,-38.74433739,-71.34383492
-37.69113366,-56.02608718,,-1.047532008,-15.31654231,,,-38.73866567,-71.34262949
-37.68926466,-56.01816298,,-1.043729296,-15.32326107,,,-38.73299395,-71.34142406
-37.68739565,-56.01023879,,-1.039926584,-15.32997984,,,-38.72732223,-71.34021862
-37.68552664,-56.00231459,,-1.036123872,-15.3366986,,,-38.72165051,-71.33901319
-37.68365764,-55.99439039,,-1.03232116,-15.34341737,,,-38.7159788,-71.33780776
-37.68178863,-55.98646619,,-1.028518448,-15.35013614,,,-38.71030708,-71.33660233
-37.67991962,-55.97854199,,-1.024715736,-15.3568549,,,-38.70463536,-71.3353969
-37.67805061,-55.9706178,,-1.020913024,-15.36357367,,,-38.69896364,-71.33419146
-37.67618161,-55.9626936,,-1.017110312,-15.37029243,,,-38.69329192,-71.33298603
-37.6743126,-55.9547694,,-1.0133076,-15.3770112,,,-38.6876202,-71.3317806
-37.67244359,-55.9468452,,-1.009504888,-15.38372997,,,-38.68194848,-71.33057517
-37.67057459,-55.938921,,-1.005702176,-15.39044873,,,-38.67627676,-71.32936974
-37.66870558,-55.93099681,,-1.001899464,-15.3971675,,,-38.67060504,-71.3281643
-37.66683657,-55.92307261,,-0.998096752,-15.40388626,,,-38.66493332,-71.32695887
-37.66496757,-55.91514841,,-0.99429404,-15.41060503,,,-38.65926161,-71.32575344
-37.66309856,-55.90722421,,-0.990491328,-15.4173238,,,-38.65358989,-71.32454801
-37.66122955,-55.89930001,,-0.986688616,-15.42404256,,,-38.64791817,-71.32334258
-37.65936054,-55.89137582,,-0.982885904,-15.43076133,,,-38.64224645,-71.32213714
-37.65749154,-55.88345162,,-0.979083192,-15.43748009,,,-38.63657473,-71.32093171
-37.65562253,-55.87552742,,-0.97528048,-15.44419886,,,-38.63090301,-71.31972628
-37.65375352,-55.86760322,,-0.971477768,-15.45091763,,,-38.62523129,-71.31852085
-37.65188452,-55.85967902,,-0.967675056,-15.45763639,,,-38.61955957,-71.31731542
-37.65001551,-55.85175483,,-0.963872344,-15.46435516,,,-38.61388785,-71.31610998
-37.6481465,-55.84383063,,-0.960069632,-15.47107392,,,-38.60821613,-71.31490455
-37.6462775,-55.83590643,,-0.95626692,-15.47779269,,,-38.60254442,-71.31369912
-37.64440849,-55.82798223,,-0.952464208,-15.48451146,,,-38.5968727,-71.31249369
-37.64253948,-55.82005803,,-0.948661496,-15.49123022,,,-38.59120098,-71.31128826
-37.64067047,-55.81213384,,-0.944858784,-15.49794899,,,-38.58552926,-71.31008282
-37.63880147,-55.80420964,,-0.941056072,-15.50466775,,,-38.57985754,-71.30887739
-37.63693246,-55.79628544,,-0.93725336,-15.51138652,,,-38.57418582,-71.30767196
-37.63506345,-55.78836124,,-0.933450648,-15.51810529,,,-38.5685141,-71.30646653
-37.63319445,-55.78043704,,-0.929647936,-15.52482405,,,-38.56284238,-71.3052611
-37.63132544,-55.77251285,,-0.925845224,-15.53154282,,,-38.55717066,-71.30405566
-37.62945643,-55.76458865,,-0.922042512,-15.53826158,,,-38.55149894,-71.30285023
-37.62758743,-55.75666445,,-0.9182398,-15.54498035,,,-38.54582723,-71.3016448
-37.62571842,-55.74874025,,-0.914437088,-15.55169912,,,-38.54015551,-71.30043937
-37.62384941,-55.74081605,,-0.910634376,-15.55841788,,,-38.53448379,-71.29923394
-37.6219804,-55.73289186,,-0.906831664,-15.56513665,,,-38.52881207,-71.2980285
-37.6201114,-55.72496766,,-0.903028952,-15.57185541,,,-38.52314035,-71.29682307
-37.61824239,-55.71704346,,-0.89922624,-15.57857418,,,-38.51746863,-71.29561764
-37.61637338,-55.70911926,,-0.895423528,-15.58529295,,,-38.51179691,-71.29441221
-37.61450438,-55.70119506,,-0.891620816,-15.59201171,,,-38.50612519,-71.29320678
-37.61263537,-55.69327087,,-0.887818104,-15.59873048,,,-38.50045347,-71.29200134
-37.61076636,-55.68534667,,-0.884015392,-15.60544924,,,-38.49478175,-71.29079591
-37.60889735,-55.67742247,,-0.88021268,-15.61216801,,,-38.48911003,-71.28959048
-37.60702835,-55.66949827,,-0.876409968,-15.61888678,,,-38.48343832,-71.28838505
-37.60515934,-55.66157407,,-0.872607256,-15.62560554,,,-38.4777666,-71.28717962
-37.60329033,-55.65364988,,-0.868804544,-15.63232431,,,-38.47209488,-71.28597418
-37.60142133,-55.64572568,,-0.865001832,-15.63904307,,,-38.46642316,-71.28476875
-37.59955232,-55.63780148,,-0.86119912,-15.64576184,,,-38.46075144,-71.28356332
-37.59768331,-55.62987728,,-0.857396408,-15.65248061,,,-38.45507972,-71.28235789
-37.59581431,-55.62195308,,-0.853593696,-15.65919937,,,-38.449408,-71.28115246
-37.5939453,-55.61402889,,-0.849790984,-15.66591814,,,-38.44373628,-71.27994702
-37.59207629,-55.60610469,,-0.845988272,-15.6726369,,,-38.43806456,-71.27874159
-37.59020729,-55.59818049,,-0.84218556,-15.67935567,,,-38.43239285,-71.27753616
-37.58833828,-55.59025629,,-0.838382848,-15.68607444,,,-38.42672113,-71.27633073
-37.58646927,-55.58233209,,-0.834580136,-15.6927932,,,-38.42104941,-71.2751253
-37.58460026,-55.5744079,,-0.830777424,-15.69951197,,,-38.41537769,-71.27391986
-37.58273126,-55.5664837,,-0.826974712,-15.70623073,,,-38.40970597,-71.27271443
-37.58086225,-55.5585595,,-0.823172,-15.7129495,,,-38.40403425,-71.271509
-37.57899324,-55.5506353,,-0.819369288,-15.71966827,,,-38.39836253,-71.27030357
-37.57712424,-55.5427111,,-0.815566576,-15.72638703,,,-38.39269081,-71.26909814
-37.57525523,-55.53478691,,-0.811763864,-15.7331058,,,-38.38701909,-71.2678927
-37.57338622,-55.52686271,,-0.807961152,-15.73982456,,,-38.38134737,-71.26668727
-37.57151722,-55.51893851,,-0.80415844,-15.74654333,,,-38.37567566,-71.26548184
-37.56964821,-55.51101431,,-0.800355728,-15.7532621,,,-38.37000394,-71.26427641
-37.5677792,-55.50309011,,-0.796553016,-15.75998086,,,-38.36433222,-71.26307098
-37.56591019,-55.49516592,,-0.792750304,-15.76669963,,,-38.3586605,-71.26186554
-37.56404119,-55.48724172,,-0.788947592,-15.77341839,,,-38.35298878,-71.26066011
-37.56217218,-55.47931752,,-0.78514488,-15.78013716,,,-38.34731706,-71.25945468
-37.56030317,-55.47139332,,-0.781342168,-15.78685593,,,-38.34164534,-71.25824925
-37.55843417,-55.46346912,,-0.777539456,-15.79357469,,,-38.33597362,-71.25704382
-37.55656516,-55.45554493,,-0.773736744,-15.80029346,,,-38.3303019,-71.25583838
-37.55469615,-55.44762073,,-0.769934032,-15.80701222,,,-38.32463018,-71.25463295
-37.55282714,-55.43969653,,-0.76613132,-15.81373099,,,-38.31895846,-71.25342752
-37.55095814,-55.43177233,,-0.762328608,-15.82044976,,,-38.31328675,-71.25222209
-37.54908913,-55.42384813,,-0.758525896,-15.82716852,,,-38.30761503,-71.25101666
-37.54722012,-55.41592394,,-0.754723184,-15.83388729,,,-38.30194331,-71.24981122
-37.54535112,-55.40799974,,-0.750920472,-15.84060605,,,-38.29627159,-71.24860579
-37.54348211,-55.40007554,,-0.74711776,-15.84732482,,,-38.29059987,-71.24740036
-37.5416131,-55.39215134,,-0.743315048,-15.85404359,,,-38.28492815,-71.24619493
-37.5397441,-55.38422714,,-0.739512336,-15.86076235,,,-38.27925643,-71.2449895
-37.53787509,-55.37630295,,-0.735709624,-15.86748112,,,-38.27358471,-71.24378406
-37.53600608,-55.36837875,,-0.731906912,-15.87419988,,,-38.26791299,-71.24257863
-37.53413708,-55.36045455,,-0.7281042,-15.88091865,,,-38.26224128,-71.2413732
-37.53226807,-55.35253035,,-0.724301488,-15.88763742,,,-38.25656956,-71.24016777
-37.53039906,-55.34460615,,-0.720498776,-15.89435618,,,-38.25089784,-71.23896234
-37.52853005,-55.33668196,,-0.716696064,-15.90107495,,,-38.24522612,-71.2377569
-37.52666105,-55.32875776,,-0.712893352,-15.90779371,,,-38.2395544,-71.23655147
-37.52479204,-55.32083356,,-0.70909064,-15.91451248,,,-38.23388268,-71.23534604
-37.52292303,-55.31290936,,-0.705287928,-15.92123125,,,-38.22821096,-71.23414061
-37.52105403,-55.30498516,,-0.701485216,-15.92795001,,,-38.22253924,-71.23293518
-37.51918502,-55.29706097,,-0.697682504,-15.93466878,,,-38.21686752,-71.23172974
-37.51731601,-55.28913677,,-0.693879792,-15.94138754,,,-38.2111958,-71.23052431
-37.51544701,-55.28121257,,-0.69007708,-15.94810631,,,-38.20552409,-71.22931888
-37.513578,-55.27328837,,-0.686274368,-15.95482508,,,-38.19985237,-71.22811345
-37.51170899,-55.26536417,,-0.682471656,-15.96154384,,,-38.19418065,-71.22690802
-37.50983998,-55.25743998,,-0.678668944,-15.96826261,,,-38.18850893,-71.22570258
-37.50797098,-55.24951578,,-0.674866232,-15.97498137,,,-38.18283721,-71.22449715
-37.50610197,-55.24159158,,-0.67106352,-15.98170014,,,-38.17716549,-71.22329172
-37.50423296,-55.23366738,,-0.667260808,-15.98841891,,,-38.17149377,-71.22208629
-37.50236396,-55.22574318,,-0.663458096,-15.99513767,,,-38.16582205,-71.22088086
-37.50049495,-55.21781899,,-0.659655384,-16.00185644,,,-38.16015033,-71.21967542
-37.49862594,-55.20989479,,-0.655852672,-16.0085752,,,-38.15447861,-71.21846999
-37.49675693,-55.20197059,,-0.65204996,-16.01529397,,,-38.14880689,-71.21726456
-37.49488793,-55.19404639,,-0.648247248,-16.02201274,,,-38.14313518,-71.21605913
-37.49301892,-55.18612219,,-0.644444536,-16.0287315,,,-38.13746346,-71.2148537
-37.49114991,-55.178198,,-0.640641824,-16.03545027,,,-38.13179174,-71.21364826
-37.48928091,-55.1702738,,-0.636839112,-16.04216903,,,-38.12612002,-71.21244283
-37.4874119,-55.1623496,,-0.6330364,-16.0488878,,,-38.1204483,-71.2112374
-37.48554289,-55.1544254,,-0.629233688,-16.05560657,,,-38.11477658,-71.21003197
-37.48367389,-55.1465012,,-0.625430976,-16.06232533,,,-38.10910486,-71.20882654
-37.48180488,-55.13857701,,-0.621628264,-16.0690441,,,-38.10343314,-71.2076211
-37.47993587,-55.13065281,,-0.617825552,-16.07576286,,,-38.09776142,-71.20641567
-37.47806686,-55.12272861,,-0.61402284,-16.08248163,,,-38.0920897,-71.20521024
-37.47619786,-55.11480441,,-0.610220128,-16.0892004,,,-38.08641799,-71.20400481
-37.47432885,-55.10688021,,-0.606417416,-16.09591916,,,-38.08074627,-71.20279938
-37.47245984,-55.09895602,,-0.602614704,-16.10263793,,,-38.07507455,-71.20159394
-37.47059084,-55.09103182,,-0.598811992,-16.10935669,,,-38.06940283,-71.20038851
-37.46872183,-55.08310762,,-0.59500928,-16.11607546,,,-38.06373111,-71.19918308
